"","Year","Sport","Country","Gender","Event","Medal"
"8469",2004,"Aquatics","UKR","Women","400M Individual Medley","Gold"
"8470",2004,"Aquatics","USA","Women","400M Individual Medley","Silver"
"8477",2004,"Aquatics","USA","Men","4X100M Freestyle Relay","Bronze"
"8481",2004,"Aquatics","RSA","Men","4X100M Freestyle Relay","Gold"
"8486",2004,"Aquatics","NED","Men","4X100M Freestyle Relay","Silver"
"8491",2004,"Aquatics","NED","Women","4X100M Freestyle Relay","Bronze"
"8496",2004,"Aquatics","AUS","Women","4X100M Freestyle Relay","Gold"
"8503",2004,"Aquatics","USA","Women","4X100M Freestyle Relay","Silver"
"8507",2004,"Aquatics","JPN","Men","4X100M Medley Relay","Bronze"
"8515",2004,"Aquatics","USA","Men","4X100M Medley Relay","Gold"
"8520",2004,"Aquatics","GER","Men","4X100M Medley Relay","Silver"
"8524",2004,"Aquatics","GER","Women","4X100M Medley Relay","Bronze"
"8531",2004,"Aquatics","AUS","Women","4X100M Medley Relay","Gold"
"8539",2004,"Aquatics","USA","Women","4X100M Medley Relay","Silver"
"8545",2004,"Aquatics","ITA","Men","4X200M Freestyle Relay","Bronze"
"8551",2004,"Aquatics","USA","Men","4X200M Freestyle Relay","Gold"
"8558",2004,"Aquatics","AUS","Men","4X200M Freestyle Relay","Silver"
"8564",2004,"Aquatics","GER","Women","4X200M Freestyle Relay","Bronze"
"8571",2004,"Aquatics","USA","Women","4X200M Freestyle Relay","Gold"
"8576",2004,"Aquatics","CHN","Women","4X200M Freestyle Relay","Silver"
"8577",2004,"Aquatics","RSA","Men","50M Freestyle","Bronze"
"8578",2004,"Aquatics","USA","Men","50M Freestyle","Gold"
"8579",2004,"Aquatics","CRO","Men","50M Freestyle","Silver"
"8580",2004,"Aquatics","AUS","Women","50M Freestyle","Bronze"
"8581",2004,"Aquatics","NED","Women","50M Freestyle","Gold"
"8582",2004,"Aquatics","FRA","Women","50M Freestyle","Silver"
"8583",2004,"Aquatics","USA","Women","800M Freestyle","Bronze"
"8584",2004,"Aquatics","JPN","Women","800M Freestyle","Gold"
"8585",2004,"Aquatics","FRA","Women","800M Freestyle","Silver"
"8587",2004,"Aquatics","USA","Women","Duet","Bronze"
"8589",2004,"Aquatics","RUS","Women","Duet","Gold"
"8591",2004,"Aquatics","JPN","Women","Duet","Silver"
"8600",2004,"Aquatics","USA","Women","Team","Bronze"
"8609",2004,"Aquatics","RUS","Women","Team","Gold"
"8618",2004,"Aquatics","JPN","Women","Team","Silver"
"8631",2004,"Aquatics","RUS","Men","Water Polo","Bronze"
"8644",2004,"Aquatics","HUN","Men","Water Polo","Gold"
"8657",2004,"Aquatics","USA","Women","Water Polo","Bronze"
"8670",2004,"Aquatics","ITA","Women","Water Polo","Gold"
"8683",2004,"Aquatics","GRE","Women","Water Polo","Silver"
"8684",2004,"Archery","AUS","Men","Individual (Fita Olympic Round - 70M)","Bronze"
"8685",2004,"Archery","ITA","Men","Individual (Fita Olympic Round - 70M)","Gold"
"8686",2004,"Archery","JPN","Men","Individual (Fita Olympic Round - 70M)","Silver"
"8687",2004,"Archery","GBR","Women","Individual (Fita Olympic Round - 70M)","Bronze"
"8688",2004,"Archery","KOR","Women","Individual (Fita Olympic Round - 70M)","Gold"
"8689",2004,"Archery","KOR","Women","Individual (Fita Olympic Round - 70M)","Silver"
"8692",2004,"Archery","UKR","Men","Team (Fita Olympic Round - 70M)","Bronze"
"8695",2004,"Archery","KOR","Men","Team (Fita Olympic Round - 70M)","Gold"
"8698",2004,"Archery","TPE","Men","Team (Fita Olympic Round - 70M)","Silver"
"8701",2004,"Archery","TPE","Women","Team (Fita Olympic Round - 70M)","Bronze"
"8704",2004,"Archery","KOR","Women","Team (Fita Olympic Round - 70M)","Gold"
"8707",2004,"Archery","CHN","Women","Team (Fita Olympic Round - 70M)","Silver"
"8708",2004,"Athletics","ERI","Men","10000M","Bronze"
"8709",2004,"Athletics","ETH","Men","10000M","Gold"
"8710",2004,"Athletics","ETH","Men","10000M","Silver"
"8711",2004,"Athletics","ETH","Women","10000M","Bronze"
"8712",2004,"Athletics","CHN","Women","10000M","Gold"
"8713",2004,"Athletics","ETH","Women","10000M","Silver"
"8714",2004,"Athletics","USA","Men","100M","Bronze"
"8715",2004,"Athletics","USA","Men","100M","Gold"
"8716",2004,"Athletics","POR","Men","100M","Silver"
"8717",2004,"Athletics","JAM","Women","100M","Bronze"
"8718",2004,"Athletics","BLR","Women","100M","Gold"
"8719",2004,"Athletics","USA","Women","100M","Silver"
"8720",2004,"Athletics","USA","Women","100M Hurdles","Bronze"
"8721",2004,"Athletics","USA","Women","100M Hurdles","Gold"
"8722",2004,"Athletics","UKR","Women","100M Hurdles","Silver"
"8723",2004,"Athletics","CUB","Men","110M Hurdles","Bronze"
"8724",2004,"Athletics","CHN","Men","110M Hurdles","Gold"
"8725",2004,"Athletics","USA","Men","110M Hurdles","Silver"
"8726",2004,"Athletics","POR","Men","1500M","Bronze"
"8727",2004,"Athletics","MAR","Men","1500M","Gold"
"8728",2004,"Athletics","KEN","Men","1500M","Silver"
"8729",2004,"Athletics","ROU","Women","1500M","Bronze"
"8730",2004,"Athletics","GBR","Women","1500M","Gold"
"8731",2004,"Athletics","RUS","Women","1500M","Silver"
"8732",2004,"Athletics","USA","Men","200M","Bronze"
"8733",2004,"Athletics","USA","Men","200M","Gold"
"8734",2004,"Athletics","USA","Men","200M","Silver"
"8735",2004,"Athletics","BAH","Women","200M","Bronze"
"8736",2004,"Athletics","JAM","Women","200M","Gold"
"8737",2004,"Athletics","USA","Women","200M","Silver"
"8738",2004,"Athletics","AUS","Women","20KM Race Walk","Bronze"
"8739",2004,"Athletics","GRE","Women","20KM Race Walk","Gold"
"8740",2004,"Athletics","RUS","Women","20KM Race Walk","Silver"
"8741",2004,"Athletics","AUS","Men","20KM Walk","Bronze"
"8742",2004,"Athletics","ITA","Men","20KM Walk","Gold"
"8743",2004,"Athletics","ESP","Men","20KM Walk","Silver"
"8744",2004,"Athletics","KEN","Men","3000M Steeplechase","Bronze"
"8745",2004,"Athletics","KEN","Men","3000M Steeplechase","Gold"
"8746",2004,"Athletics","KEN","Men","3000M Steeplechase","Silver"
"8747",2004,"Athletics","USA","Men","400M","Bronze"
"8748",2004,"Athletics","USA","Men","400M","Gold"
"8749",2004,"Athletics","USA","Men","400M","Silver"
"8750",2004,"Athletics","RUS","Women","400M","Bronze"
"8751",2004,"Athletics","BAH","Women","400M","Gold"
"8752",2004,"Athletics","MEX","Women","400M","Silver"
"8753",2004,"Athletics","FRA","Men","400M Hurdles","Bronze"
"8754",2004,"Athletics","DOM","Men","400M Hurdles","Gold"
"8755",2004,"Athletics","JAM","Men","400M Hurdles","Silver"
"8756",2004,"Athletics","UKR","Women","400M Hurdles","Bronze"
"8757",2004,"Athletics","GRE","Women","400M Hurdles","Gold"
"8758",2004,"Athletics","ROU","Women","400M Hurdles","Silver"
"8762",2004,"Athletics","NGR","Men","4X100M Relay","Bronze"
"8766",2004,"Athletics","GBR","Men","4X100M Relay","Gold"
"8771",2004,"Athletics","USA","Men","4X100M Relay","Silver"
"8775",2004,"Athletics","FRA","Women","4X100M Relay","Bronze"
"8780",2004,"Athletics","JAM","Women","4X100M Relay","Gold"
"8784",2004,"Athletics","RUS","Women","4X100M Relay","Silver"
"8788",2004,"Athletics","NGR","Men","4X400M Relay","Bronze"
"8793",2004,"Athletics","USA","Men","4X400M Relay","Gold"
"8798",2004,"Athletics","AUS","Men","4X400M Relay","Silver"
"8803",2004,"Athletics","JAM","Women","4X400M Relay","Bronze"
"8809",2004,"Athletics","USA","Women","4X400M Relay","Gold"
"8815",2004,"Athletics","RUS","Women","4X400M Relay","Silver"
"8816",2004,"Athletics","KEN","Men","5000M","Bronze"
"8817",2004,"Athletics","MAR","Men","5000M","Gold"
"8818",2004,"Athletics","ETH","Men","5000M","Silver"
"8819",2004,"Athletics","ETH","Women","5000M","Bronze"
"8820",2004,"Athletics","ETH","Women","5000M","Gold"
"8821",2004,"Athletics","KEN","Women","5000M","Silver"
"8822",2004,"Athletics","RUS","Men","50KM Walk","Bronze"
"8823",2004,"Athletics","POL","Men","50KM Walk","Gold"
"8824",2004,"Athletics","RUS","Men","50KM Walk","Silver"
"8825",2004,"Athletics","DEN","Men","800M","Bronze"
"8826",2004,"Athletics","RUS","Men","800M","Gold"
"8827",2004,"Athletics","RSA","Men","800M","Silver"
"8828",2004,"Athletics","SLO","Women","800M","Bronze"
"8829",2004,"Athletics","GBR","Women","800M","Gold"
"8830",2004,"Athletics","MAR","Women","800M","Silver"
"8831",2004,"Athletics","KAZ","Men","Decathlon","Bronze"
"8832",2004,"Athletics","CZE","Men","Decathlon","Gold"
"8833",2004,"Athletics","USA","Men","Decathlon","Silver"
"8834",2004,"Athletics","EST","Men","Discus Throw","Bronze"
"8835",2004,"Athletics","LTU","Men","Discus Throw","Gold"
"8836",2004,"Athletics","HUN","Men","Discus Throw","Silver"
"8837",2004,"Athletics","BLR","Women","Discus Throw","Bronze"
"8838",2004,"Athletics","RUS","Women","Discus Throw","Gold"
"8839",2004,"Athletics","GRE","Women","Discus Throw","Silver"
"8840",2004,"Athletics","TUR","Men","Hammer Throw","Bronze"
"8841",2004,"Athletics","JPN","Men","Hammer Throw","Gold"
"8842",2004,"Athletics","BLR","Men","Hammer Throw","Silver"
"8843",2004,"Athletics","CUB","Women","Hammer Throw","Bronze"
"8844",2004,"Athletics","RUS","Women","Hammer Throw","Gold"
"8845",2004,"Athletics","CUB","Women","Hammer Throw","Silver"
"8846",2004,"Athletics","GBR","Women","Heptathlon","Bronze"
"8847",2004,"Athletics","SWE","Women","Heptathlon","Gold"
"8848",2004,"Athletics","LTU","Women","Heptathlon","Silver"
"8849",2004,"Athletics","CZE","Men","High Jump","Bronze"
"8850",2004,"Athletics","SWE","Men","High Jump","Gold"
"8851",2004,"Athletics","USA","Men","High Jump","Silver"
"8852",2004,"Athletics","UKR","Women","High Jump","Bronze"
"8853",2004,"Athletics","RUS","Women","High Jump","Gold"
"8854",2004,"Athletics","RSA","Women","High Jump","Silver"
"8855",2004,"Athletics","RUS","Men","Javelin Throw","Bronze"
"8856",2004,"Athletics","NOR","Men","Javelin Throw","Gold"
"8857",2004,"Athletics","LAT","Men","Javelin Throw","Silver"
"8858",2004,"Athletics","GRE","Women","Javelin Throw","Bronze"
"8859",2004,"Athletics","CUB","Women","Javelin Throw","Gold"
"8860",2004,"Athletics","GER","Women","Javelin Throw","Silver"
"8861",2004,"Athletics","ESP","Men","Long Jump","Bronze"
"8862",2004,"Athletics","USA","Men","Long Jump","Gold"
"8863",2004,"Athletics","USA","Men","Long Jump","Silver"
"8864",2004,"Athletics","RUS","Women","Long Jump","Bronze"
"8865",2004,"Athletics","RUS","Women","Long Jump","Gold"
"8866",2004,"Athletics","RUS","Women","Long Jump","Silver"
"8867",2004,"Athletics","BRA","Men","Marathon","Bronze"
"8868",2004,"Athletics","ITA","Men","Marathon","Gold"
"8869",2004,"Athletics","USA","Men","Marathon","Silver"
"8870",2004,"Athletics","USA","Women","Marathon","Bronze"
"8871",2004,"Athletics","JPN","Women","Marathon","Gold"
"8872",2004,"Athletics","KEN","Women","Marathon","Silver"
"8873",2004,"Athletics","ITA","Men","Pole Vault","Bronze"
"8874",2004,"Athletics","USA","Men","Pole Vault","Gold"
"8875",2004,"Athletics","USA","Men","Pole Vault","Silver"
"8876",2004,"Athletics","POL","Women","Pole Vault","Bronze"
"8877",2004,"Athletics","RUS","Women","Pole Vault","Gold"
"8878",2004,"Athletics","RUS","Women","Pole Vault","Silver"
"8879",2004,"Athletics","DEN","Men","Shot Put","Bronze"
"8880",2004,"Athletics","UKR","Men","Shot Put","Gold"
"8881",2004,"Athletics","USA","Men","Shot Put","Silver"
"8882",2004,"Athletics","RUS","Women","Shot Put","Bronze"
"8883",2004,"Athletics","CUB","Women","Shot Put","Gold"
"8884",2004,"Athletics","GER","Women","Shot Put","Silver"
"8885",2004,"Athletics","RUS","Men","Triple Jump","Bronze"
"8886",2004,"Athletics","SWE","Men","Triple Jump","Gold"
"8887",2004,"Athletics","ROU","Men","Triple Jump","Silver"
"8888",2004,"Athletics","RUS","Women","Triple Jump","Bronze"
"8889",2004,"Athletics","CMR","Women","Triple Jump","Gold"
"8890",2004,"Athletics","GRE","Women","Triple Jump","Silver"
"8893",2004,"Badminton","DEN","Men","Doubles","Bronze"
"8896",2004,"Badminton","CHN","Men","Doubles","Gold"
"8899",2004,"Badminton","GBR","Men","Doubles","Silver"
"8902",2004,"Badminton","DEN","Women","Doubles","Bronze"
"8905",2004,"Badminton","CHN","Women","Doubles","Gold"
"8908",2004,"Badminton","GBR","Women","Doubles","Silver"
"8909",2004,"Badminton","INA","Men","Singles","Bronze"
"8910",2004,"Badminton","INA","Men","Singles","Gold"
"8911",2004,"Badminton","KOR","Men","Singles","Silver"
"8912",2004,"Badminton","CHN","Women","Singles","Bronze"
"8913",2004,"Badminton","CHN","Women","Singles","Gold"
"8914",2004,"Badminton","NED","Women","Singles","Silver"
"8938",2004,"Baseball","JPN","Men","Baseball","Bronze"
"8961",2004,"Baseball","CUB","Men","Baseball","Gold"
"8985",2004,"Baseball","AUS","Men","Baseball","Silver"
"8997",2004,"Basketball","USA","Men","Basketball","Bronze"
"9009",2004,"Basketball","ARG","Men","Basketball","Gold"
"9020",2004,"Basketball","ITA","Men","Basketball","Silver"
"9031",2004,"Basketball","RUS","Women","Basketball","Bronze"
"9043",2004,"Basketball","USA","Women","Basketball","Gold"
"9055",2004,"Basketball","AUS","Women","Basketball","Silver"
"9056",2004,"Boxing","ITA","Men","+ 91KG (Super Heavyweight)","Bronze"
"9057",2004,"Boxing","CUB","Men","+ 91KG (Super Heavyweight)","Bronze"
"9058",2004,"Boxing","RUS","Men","+ 91KG (Super Heavyweight)","Gold"
"9059",2004,"Boxing","EGY","Men","+ 91KG (Super Heavyweight)","Silver"
"9060",2004,"Boxing","AZE","Men","48 - 51KG (Flyweight)","Bronze"
"9061",2004,"Boxing","GER","Men","48 - 51KG (Flyweight)","Bronze"
"9062",2004,"Boxing","CUB","Men","48 - 51KG (Flyweight)","Gold"
"9063",2004,"Boxing","FRA","Men","48 - 51KG (Flyweight)","Silver"
"9064",2004,"Boxing","RUS","Men","48KG (Light Flywieght)","Bronze"
"9065",2004,"Boxing","CHN","Men","48KG (Light Flywieght)","Bronze"
"9066",2004,"Boxing","CUB","Men","48KG (Light Flywieght)","Gold"
"9067",2004,"Boxing","TUR","Men","48KG (Light Flywieght)","Silver"
"9068",2004,"Boxing","AZE","Men","51 - 54KG (Bantamweight)","Bronze"
"9069",2004,"Boxing","UZB","Men","51 - 54KG (Bantamweight)","Bronze"
"9070",2004,"Boxing","CUB","Men","51 - 54KG (Bantamweight)","Gold"
"9071",2004,"Boxing","THA","Men","51 - 54KG (Bantamweight)","Silver"
"9072",2004,"Boxing","KOR","Men","54 - 57KG (Featherweight)","Bronze"
"9073",2004,"Boxing","GER","Men","54 - 57KG (Featherweight)","Bronze"
"9074",2004,"Boxing","RUS","Men","54 - 57KG (Featherweight)","Gold"
"9075",2004,"Boxing","PRK","Men","54 - 57KG (Featherweight)","Silver"
"9076",2004,"Boxing","RUS","Men","57 - 60KG (Lightweight)","Bronze"
"9077",2004,"Boxing","KAZ","Men","57 - 60KG (Lightweight)","Bronze"
"9078",2004,"Boxing","CUB","Men","57 - 60KG (Lightweight)","Gold"
"9079",2004,"Boxing","GBR","Men","57 - 60KG (Lightweight)","Silver"
"9080",2004,"Boxing","BUL","Men","60 - 64 KG","Bronze"
"9081",2004,"Boxing","ROU","Men","60 - 64 KG","Bronze"
"9082",2004,"Boxing","THA","Men","60 - 64 KG","Gold"
"9083",2004,"Boxing","CUB","Men","60 - 64 KG","Silver"
"9084",2004,"Boxing","KOR","Men","64 - 69 KG","Bronze"
"9085",2004,"Boxing","RUS","Men","64 - 69 KG","Bronze"
"9086",2004,"Boxing","KAZ","Men","64 - 69 KG","Gold"
"9087",2004,"Boxing","CUB","Men","64 - 69 KG","Silver"
"9088",2004,"Boxing","USA","Men","69 - 75 KG","Bronze"
"9089",2004,"Boxing","THA","Men","69 - 75 KG","Bronze"
"9090",2004,"Boxing","RUS","Men","69 - 75 KG","Gold"
"9091",2004,"Boxing","KAZ","Men","69 - 75 KG","Silver"
"9092",2004,"Boxing","UZB","Men","75 - 81KG (Light-Heavyweight)","Bronze"
"9093",2004,"Boxing","EGY","Men","75 - 81KG (Light-Heavyweight)","Bronze"
"9094",2004,"Boxing","USA","Men","75 - 81KG (Light-Heavyweight)","Gold"
"9095",2004,"Boxing","BLR","Men","75 - 81KG (Light-Heavyweight)","Silver"
"9096",2004,"Boxing","SYR","Men","81 - 91KG (Heavyweight)","Bronze"
"9097",2004,"Boxing","EGY","Men","81 - 91KG (Heavyweight)","Bronze"
"9098",2004,"Boxing","CUB","Men","81 - 91KG (Heavyweight)","Gold"
"9099",2004,"Boxing","BLR","Men","81 - 91KG (Heavyweight)","Silver"
"9100",2004,"Canoe / Kayak","HUN","Men","C-1 1000M (Canoe Single)","Bronze"
"9101",2004,"Canoe / Kayak","ESP","Men","C-1 1000M (Canoe Single)","Gold"
"9102",2004,"Canoe / Kayak","GER","Men","C-1 1000M (Canoe Single)","Silver"
"9103",2004,"Canoe / Kayak","RUS","Men","C-1 500M (Canoe Single)","Bronze"
"9104",2004,"Canoe / Kayak","GER","Men","C-1 500M (Canoe Single)","Gold"
"9105",2004,"Canoe / Kayak","ESP","Men","C-1 500M (Canoe Single)","Silver"
"9107",2004,"Canoe / Kayak","HUN","Men","C-2 1000M (Canoe Double)","Bronze"
"9109",2004,"Canoe / Kayak","GER","Men","C-2 1000M (Canoe Double)","Gold"
"9111",2004,"Canoe / Kayak","RUS","Men","C-2 1000M (Canoe Double)","Silver"
"9113",2004,"Canoe / Kayak","RUS","Men","C-2 500M (Canoe Double)","Bronze"
"9115",2004,"Canoe / Kayak","CHN","Men","C-2 500M (Canoe Double)","Gold"
"9117",2004,"Canoe / Kayak","CUB","Men","C-2 500M (Canoe Double)","Silver"
"9118",2004,"Canoe / Kayak","CAN","Men","K-1 1000M (Kayak Single)","Bronze"
"9119",2004,"Canoe / Kayak","NOR","Men","K-1 1000M (Kayak Single)","Gold"
"9120",2004,"Canoe / Kayak","NZL","Men","K-1 1000M (Kayak Single)","Silver"
"9121",2004,"Canoe / Kayak","GBR","Men","K-1 500M (Kayak Single)","Bronze"
"9122",2004,"Canoe / Kayak","CAN","Men","K-1 500M (Kayak Single)","Gold"
"9123",2004,"Canoe / Kayak","AUS","Men","K-1 500M (Kayak Single)","Silver"
"9124",2004,"Canoe / Kayak","CAN","Women","K-1 500M (Kayak Single)","Bronze"
"9125",2004,"Canoe / Kayak","HUN","Women","K-1 500M (Kayak Single)","Gold"
"9126",2004,"Canoe / Kayak","ITA","Women","K-1 500M (Kayak Single)","Silver"
"9128",2004,"Canoe / Kayak","NOR","Men","K-2 1000M (Kayak Double)","Bronze"
"9130",2004,"Canoe / Kayak","SWE","Men","K-2 1000M (Kayak Double)","Gold"
"9132",2004,"Canoe / Kayak","ITA","Men","K-2 1000M (Kayak Double)","Silver"
"9134",2004,"Canoe / Kayak","BLR","Men","K-2 500M (Kayak Double)","Bronze"
"9136",2004,"Canoe / Kayak","GER","Men","K-2 500M (Kayak Double)","Gold"
"9138",2004,"Canoe / Kayak","AUS","Men","K-2 500M (Kayak Double)","Silver"
"9140",2004,"Canoe / Kayak","POL","Women","K-2 500M (Kayak Double)","Bronze"
"9142",2004,"Canoe / Kayak","HUN","Women","K-2 500M (Kayak Double)","Gold"
"9144",2004,"Canoe / Kayak","GER","Women","K-2 500M (Kayak Double)","Silver"
"9148",2004,"Canoe / Kayak","SVK","Men","K-4 1000M (Kayak Four)","Bronze"
"9152",2004,"Canoe / Kayak","HUN","Men","K-4 1000M (Kayak Four)","Gold"
"9156",2004,"Canoe / Kayak","GER","Men","K-4 1000M (Kayak Four)","Silver"
"9160",2004,"Canoe / Kayak","UKR","Women","K-4 500M (Kayak Four)","Bronze"
"9164",2004,"Canoe / Kayak","GER","Women","K-4 500M (Kayak Four)","Gold"
"9168",2004,"Canoe / Kayak","HUN","Women","K-4 500M (Kayak Four)","Silver"
"9169",2004,"Canoe / Kayak","GER","Men","C-1 (Canoe Single)","Bronze"
"9170",2004,"Canoe / Kayak","FRA","Men","C-1 (Canoe Single)","Gold"
"9171",2004,"Canoe / Kayak","SVK","Men","C-1 (Canoe Single)","Silver"
"9173",2004,"Canoe / Kayak","CZE","Men","C-2 (Canoe Double)","Bronze"
"9175",2004,"Canoe / Kayak","SVK","Men","C-2 (Canoe Double)","Gold"
"9177",2004,"Canoe / Kayak","GER","Men","C-2 (Canoe Double)","Silver"
"9178",2004,"Canoe / Kayak","FRA","Men","K-1 (Kayak Single)","Bronze"
"9179",2004,"Canoe / Kayak","FRA","Men","K-1 (Kayak Single)","Gold"
"9180",2004,"Canoe / Kayak","GBR","Men","K-1 (Kayak Single)","Silver"
"9181",2004,"Canoe / Kayak","GBR","Women","K-1 (Kayak Single)","Bronze"
"9182",2004,"Canoe / Kayak","SVK","Women","K-1 (Kayak Single)","Gold"
"9183",2004,"Canoe / Kayak","USA","Women","K-1 (Kayak Single)","Silver"
"9184",2004,"Cycling","BEL","Men","Individual Road Race","Bronze"
"9185",2004,"Cycling","ITA","Men","Individual Road Race","Gold"
"9186",2004,"Cycling","POR","Men","Individual Road Race","Silver"
"9187",2004,"Cycling","RUS","Women","Individual Road Race","Bronze"
"9188",2004,"Cycling","AUS","Women","Individual Road Race","Gold"
"9189",2004,"Cycling","GER","Women","Individual Road Race","Silver"
"9190",2004,"Cycling","USA","Men","Individual Time Trial","Bronze"
"9191",2004,"Cycling","USA","Men","Individual Time Trial","Gold"
